	index	raw_category	category	count	nyuId	nyu40id	eigen13id	nyuClass	nyu40class	eigen13class	ModelNet40	ModelNet10	ShapeNetCore55	synsetoffset	wnsynsetid	wnsynsetkey	mpcat40index	mpcat40	OpenSceneMatterport3D40Label	OpenSceneMatterport3D40Index	OpenSceneMatterport3D40Count	OpenSceneMatterport3D80Label	OpenSceneMatterport3D80Index	OpenSceneMatterport3D80Count	OpenSceneMatterport3D160Label	OpenSceneMatterport3D160Index	OpenSceneMatterport3D160Count
1421	1422	makeup area	makeup area	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1422	1423	fireplace mirror	fireplace mirror	1	122.0	19.0	7.0	mirror	mirror	Objects							40	misc	mirror	14	488	mirror	14	488	mirror	14	488
1423	1424	jug	jug	1	687.0	40.0	7.0	jug	otherprop	Objects	bottle		bottle	2876657.0	n03603722	jug.n.01	39	objects		0	0		0	0		0	0
1424	1425	bathroom window	bathroom window	1	59.0	9.0	13.0	window	window	Window					n04587648	window.n.01	9	window	window	6	2013	window	6	2013	window	6	2013
1425	1426	falling light	falling light	1	62.0	38.0	7.0	light	otherstructure	Objects							40	misc		0	0		0	0	light	116	12
1426	1427	snow globe	snow globe	1	347.0	40.0	7.0	globe	otherprop	Objects							40	misc		0	0		0	0		0	0
1427	1428	unknown kitchen appliance	unknown kitchen appliance	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1428	1429	boxes /w books	boxes /w books	1	85.0	23.0	2.0	books	books	Books							40	misc		0	0		0	0		0	0
1429	1430	alarm	alarm	1	525.0	40.0	7.0	alarm	otherprop	Objects			clock	3046257.0	n02694662	alarm_clock.n.01	39	objects		0	0		0	0	alarm	160	5
1430	1431	electirc outlet	electric outlet	1	98.0	40.0	7.0	electrical outlet	otherprop	Objects					n04548771	wall_socket.n.01	39	objects		0	0		0	0		0	0
1431	1432	sauna floor	floor	1	11.0	2.0	5.0	floor	floor	Floor					n03365592	floor.n.01	2	floor	floor	4	2252	floor	4	2252	floor	4	2252
1432	1433	picture /otherroom	picture /otherroom	1	64.0	11.0	8.0	picture	picture	Picture					n03931044	picture.n.01	6	picture	picture	5	2125	picture	5	2125	picture	5	2125
1433	1434	garage door railing	garage door railing	1	497.0	38.0	7.0	railing	otherstructure	Objects							40	misc		0	0	railing	44	83	railing	44	83
1434	1435	other ceiling	ceiling	1	4.0	22.0	3.0	ceiling	ceiling	Ceiling					n02990373	ceiling.n.01	17	ceiling	ceiling	3	2363	ceiling	3	2363	ceiling	3	2363
1435	1436	lightbox frame	light box frame	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1436	1437	air hole	vent	1	25.0	38.0	7.0	air vent	otherstructure	Objects					n04526241	vent.n.01	40	misc	air vent	39	101	air vent	39	101	air vent	39	101
1437	1438	mantel	mantel	1	58.0	38.0	7.0	mantel	otherstructure	Objects	mantel				n03719343	mantel.n.01	27	fireplace		0	0		0	0		0	0
1438	1439	cooker	cooker	4	267.0	40.0	7.0	utensil	otherprop	Objects					n03101156	cooker.n.01	39	objects		0	0		0	0	utensil	132	8
1439	1440	partial	partial	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1440	1441	amplifier	amplifier	1		40.0	7.0		otherprop	Objects					n02705944	amplifier.n.01	39	objects		0	0		0	0		0	0
1441	1442	emergency exit	emergency exit	1		40.0	7.0		otherprop	Objects					n03345658	fire_escape.n.01	16	stairs		0	0		0	0		0	0
1442	1443	barbecue	barbecue	1		40.0	7.0		otherprop	Objects					n02790669	barbecue.n.03	40	misc		0	0		0	0		0	0
1443	1444	unkown / other room	unknown /otherroom	1	20.0	40.0	7.0	unknown	otherprop	Objects					n08632096	unknown.n.01	41	unlabeled		0	0		0	0		0	0
1444	1445	bath sink	bath sink	1	24.0	34.0	7.0	sink	sink	Objects	sink						40	misc	sink	16	417	sink	16	417	sink	16	417
1445	1446	spa bench	spa bench	1	204.0	39.0	6.0	bench	otherfurniture	Furniture	bench		bench	2828884.0	n02828884	bench.n.01	34	seating	bench	33	154	bench	33	154	bench	33	154
1446	1447	handsoap	hand soap	1	133.0	40.0	7.0	soap	otherprop	Objects					n04253437	soap.n.01	39	objects		0	0		0	0	soap	95	19
1447	1448	folding stand	folding stand	1	50.0	39.0	6.0	stand	otherfurniture	Furniture							40	misc		0	0	stand	55	62	stand	55	62
1448	1449	table plant	table plant	1	82.0	40.0	7.0	plant	otherprop	Objects	plant						40	misc	plant	13	632	plant	13	632	plant	13	632
1449	1450	hose outlet	hose outlet	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1450	1451	theater stage	theater stage	1		40.0	7.0		otherprop	Objects					n04418818	theater_stage.n.01	39	objects		0	0		0	0		0	0
1451	1452	bar cabinet	bar cabinet	1	3.0	3.0	6.0	cabinet	cabinet	Furniture			cabinet	2933112.0	n02933112	cabinet.n.01	7	cabinet	cabinet	10	785	cabinet	10	785	cabinet	10	785
1452	1453	washer and dryer	washing machine and dryer	1		40.0	7.0		otherprop	Objects							37	appliances		0	0		0	0		0	0
1453	1454	door trim molding	molding	1		38.0	7.0		otherstructure	Objects					n02800354	baseboard.n.01	1	wall		0	0		0	0		0	0
1454	1455	paintings	picture	1	64.0	11.0	8.0	picture	picture	Picture					n03931044	picture.n.01	6	picture	picture	5	2125	picture	5	2125	picture	5	2125
1455	1456	unknown wall part	unknown wall	1	21.0	1.0	12.0	wall	wall	Wall							40	misc	wall	1	7667	wall	1	7667	wall	1	7667
1456	1457	wooden balcony	balcony	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1457	1458	shelves with shoes	shelving	1	42.0	15.0	6.0	shelves	shelves	Furniture					n04190052	shelf.n.01	31	shelving	shelves	17	417	shelves	17	417	shelves	17	417
1458	1459	stair landing	landing	1		40.0	7.0		otherprop	Objects					n03638511	landing.n.01	2	floor		0	0		0	0		0	0
1459	1460	rack of excercise weights	rack	1	50.0	39.0	6.0	stand	otherfurniture	Furniture					n04038440	rack.n.05	31	shelving		0	0	stand	55	62	stand	55	62
1460	1461	unknown - hot tub?	unknown - hot tub?	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1461	1462	wall window	window	1	59.0	9.0	13.0	window	window	Window					n04587648	window.n.01	9	window	window	6	2013	window	6	2013	window	6	2013
1462	1463	ceiling smoke detector	smoke detector	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1463	1464	couch type chair	sofa chair	1	5.0	5.0	4.0	chair	chair	Chair	chair	chair	chair	3001627.0	n03001627	chair.n.01	3	chair	chair	7	1947	chair	7	1947	chair	7	1947
1464	1465	scales	scale	1	639.0	40.0	7.0	scale	otherprop	Objects					n04141975	scale.n.07	39	objects		0	0		0	0	scale	117	12
1465	1466	chair rail	chair rail	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1466	1467	kitchen backsplash	backsplash	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1467	1468	shelves / other room	shelves /otherroom	1	42.0	15.0	6.0	shelves	shelves	Furniture							40	misc	shelves	17	417	shelves	17	417	shelves	17	417
1468	1469	tools	tool	1		40.0	7.0		otherprop	Objects					n04451818	tool.n.01	39	objects		0	0		0	0		0	0
1469	1470	hoses for chemical tank	hoses for chemical tank	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1470	1471	wall behind / remove	wall /otherroom	1	21.0	1.0	12.0	wall	wall	Wall					n04546855	wall.n.01	1	wall	wall	1	7667	wall	1	7667	wall	1	7667
1471	1472	sauna heat rocks	sauna heat rocks	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1472	1473	camera	camera	1	40.0	40.0	7.0	camera	otherprop	Objects			camera	2942699.0	n02942699	camera.n.01	39	objects		0	0		0	0		0	0
1473	1474	curtain lighter	curtain lighter	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1474	1475	table decor	decoration	1		40.0	7.0		otherprop	Objects					n03169390	decoration.n.01	39	objects		0	0		0	0		0	0
1475	1476	brochure	brochure	1	69.0	40.0	7.0	folder	otherprop	Objects					n06413889	booklet.n.01	39	objects		0	0		0	0		0	0
1476	1477	flowerwage	flower vase	1	78.0	40.0	7.0	vase	otherprop	Objects	vase		jar	3593526.0	n04522168	vase.n.01	39	objects	vase	26	205	vase	26	205	vase	26	205
1477	1478	drill	drill	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1478	1479	book stand	bookshelf	1	88.0	10.0	6.0	bookshelf	bookshelf	Furniture	bookshelf		bookshelf	2871439.0	n02871439	bookshelf.n.01	31	shelving		0	0	bookshelf	51	63	bookshelf	51	63
1479	1480	china cabinet	cabinet	1	3.0	3.0	6.0	cabinet	cabinet	Furniture			cabinet	2933112.0	n02933112	cabinet.n.01	7	cabinet	cabinet	10	785	cabinet	10	785	cabinet	10	785
1480	1481	remove / behind	remove	1	0.0	0.0	0.0	void	void	void							0	void		0	0		0	0		0	0
1481	1482	rotunda wall	rotunda wall	1	21.0	1.0	12.0	wall	wall	Wall							40	misc	wall	1	7667	wall	1	7667	wall	1	7667
1482	1483	stone support structure	stone support structure	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1483	1484	dresser decor	decoration	1		40.0	7.0		otherprop	Objects					n03169390	decoration.n.01	39	objects		0	0		0	0		0	0
1484	1485	roof / other room	ceiling /otherroom	1	4.0	22.0	3.0	ceiling	ceiling	Ceiling					n02990373	ceiling.n.01	17	ceiling	ceiling	3	2363	ceiling	3	2363	ceiling	3	2363
1485	1486	elliptical	elliptical	1	457.0	39.0	6.0	excercise equipment	otherfurniture	Furniture					n04285146	sports_equipment.n.01	33	gym_equipment		0	0		0	0	excercise equipment	113	14
1486	1487	furnace	furnace	1	551.0	39.0	6.0	furnace	otherfurniture	Furniture					n03404449	furnace.n.01	40	misc		0	0		0	0		0	0
1487	1488	foosball table	foosball table	1	510.0	39.0	6.0	foosball table	otherfurniture	Furniture	table	table	table	4379243.0	n04379243	table.n.02	5	table		0	0		0	0		0	0
1488	1489	maracas	maraca	1		40.0	7.0		otherprop	Objects					n03720891	maraca.n.01	39	objects		0	0		0	0		0	0
1489	1490	box of fruit	box of fruit	1	286.0	40.0	7.0	fruit	otherprop	Objects							40	misc		0	0		0	0		0	0
1490	1491	window screen	window screen	1		40.0	7.0		otherprop	Objects					n04589890	window_screen.n.01	9	window		0	0		0	0		0	0
1491	1492	door tag	door tag	1	218.0	40.0	7.0	tag	otherprop	Objects							40	misc		0	0		0	0		0	0
1492	1493	fire pit	fire pit	1		40.0	7.0		otherprop	Objects					n09280113	fire_pit.n.01	39	objects		0	0		0	0		0	0
1493	1494	box of tissues	box of tissues	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1494	1495	portal	portal	1	46.0	40.0	7.0	computer	otherprop	Objects					n06359657	portal_site.n.01	39	objects		0	0		0	0	computer	149	7
1495	1496	yoga mat	yoga mat	1	205.0	40.0	7.0	yoga mat	otherprop	Objects							40	misc		0	0		0	0		0	0
1496	1497	toy duck	toy duck	1	887.0	40.0	7.0	duck	otherprop	Objects							40	misc		0	0		0	0		0	0
1497	1498	motorcycle	motorcycle	1		40.0	7.0		otherprop	Objects			motorcycle	3790512.0	n03790512	motorcycle.n.01	39	objects		0	0		0	0		0	0
1498	1499	computer tower	computer tower	1	46.0	40.0	7.0	computer	otherprop	Objects					n03082979	computer.n.01	39	objects		0	0		0	0	computer	149	7
1499	1500	frame for door	frame for door	1	28.0	8.0	12.0	door	door	Wall	door						40	misc	door	2	2544	door	2	2544	door	2	2544
1500	1501	theater screen	theater screen	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1501	1502	swimming pool	swimming pool	1		40.0	7.0		otherprop	Objects					n04371225	swimming_pool.n.01	40	misc		0	0		0	0		0	0
1502	1503	shelf with clutter	shelf	1	42.0	15.0	6.0	shelves	shelves	Furniture					n04190052	shelf.n.01	31	shelving	shelves	17	417	shelves	17	417	shelves	17	417
1503	1504	spice rack	spice rack	1	241.0	38.0	7.0	spice rack	otherstructure	Objects					n04275175	spice_rack.n.01	31	shelving		0	0		0	0		0	0
1504	1505	bed small	bed small	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1505	1506	object/other room	object /otherroom	1		40.0	7.0		otherprop	Objects					n00002684	object.n.01	39	objects		0	0		0	0		0	0
1506	1507	dinnerware	dinnerware	1		40.0	7.0		otherprop	Objects					n03202622	dinnerware.n.01	39	objects		0	0		0	0		0	0
1507	1508	storage shelves	shelving	1	42.0	15.0	6.0	shelves	shelves	Furniture					n04190052	shelf.n.01	31	shelving	shelves	17	417	shelves	17	417	shelves	17	417
1508	1509	tanning bed	tanning bed	1	157.0	4.0	1.0	bed	bed	Bed	bed	bed	bed	2818832.0	n02818832	bed.n.01	11	bed	bed	19	270	bed	19	270	bed	19	270
1509	1510	grid door	door	1	28.0	8.0	12.0	door	door	Wall	door				n03221720	door.n.01	4	door	door	2	2544	door	2	2544	door	2	2544
1510	1511	background chair	chair	1	5.0	5.0	4.0	chair	chair	Chair	chair	chair	chair	3001627.0	n03001627	chair.n.01	3	chair	chair	7	1947	chair	7	1947	chair	7	1947
1511	1512	boarder	boarder	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1512	1513	closte	closet	1		40.0	7.0		otherprop	Objects					n03148324	cupboard.n.01	7	cabinet		0	0		0	0		0	0
1513	1514	doorframe / upstairs room	doorframe /otherroom	1	615.0	38.0	7.0	door frame	otherstructure	Objects					n03222722	doorframe.n.01	4	door		0	0		0	0		0	0
1514	1515	rolling cart	rolling cart	1	305.0	40.0	7.0	cart	otherprop	Objects							40	misc		0	0		0	0		0	0
1515	1516	box of tissue	box of tissue	1	648.0	40.0	7.0	tissue	otherprop	Objects							40	misc		0	0		0	0		0	0
1516	1517	door nob	door knob	1	27.0	40.0	7.0	door knob	otherprop	Objects							40	misc		0	0		0	0		0	0
1517	1518	floor \other room	floor /otherroom	1	11.0	2.0	5.0	floor	floor	Floor					n03365592	floor.n.01	2	floor	floor	4	2252	floor	4	2252	floor	4	2252
1518	1519	table w/ clutter	table	1	19.0	7.0	10.0	table	table	Table	table	table	table	4379243.0	n04379243	table.n.02	5	table	table	12	691	table	12	691	table	12	691
1519	1520	table vase soil	table vase soil	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1520	1521	light box	light box	1	26.0	29.0	7.0	box	box	Objects							40	misc	box	30	172	box	30	172	box	30	172
1521	1522	wines	wine	1	766.0	40.0	7.0	wine	otherprop	Objects							40	misc		0	0		0	0		0	0
1522	1523	sliding glass door	sliding glass door	1	28.0	8.0	12.0	door	door	Wall	door						40	misc	door	2	2544	door	2	2544	door	2	2544
1523	1524	toilet handle	toilet handle	1	758.0	40.0	7.0	handle	otherprop	Objects							40	misc		0	0		0	0	handle	93	20
1524	1525	bath deco	bath deco	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1525	1526	shower hose/head	shower hose/head	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1526	1527	shower case	shower case	1	851.0	40.0	7.0	case	otherprop	Objects							40	misc		0	0		0	0	case	154	5
1527	1528	mortar	mortar	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1528	1529	watering can	watering can	1	329.0	40.0	7.0	can	otherprop	Objects			can	2946921.0	n02946921	can.n.01	39	objects		0	0		0	0		0	0
1529	1530	scarf	scarf	1	240.0	40.0	7.0	scarf	otherprop	Objects					n04143897	scarf.n.01	38	clothes		0	0		0	0		0	0
1530	1531	softer	softer	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1531	1532	soap dish cubby	soap dish cubby	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1532	1533	paintintg	picture	1	64.0	11.0	8.0	picture	picture	Picture					n03931044	picture.n.01	6	picture	picture	5	2125	picture	5	2125	picture	5	2125
1533	1534	cleaning clutter	cleaning clutter	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1534	1535	fireplace tool set	fireplace tool set	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1535	1536	table stand	table stand	1	50.0	39.0	6.0	stand	otherfurniture	Furniture							40	misc		0	0	stand	55	62	stand	55	62
1536	1537	shower valve	shower valve	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1537	1538	long sofa	couch	1	83.0	6.0	9.0	sofa	sofa	Sofa	sofa	sofa	sofa	4256520.0	n04256520	sofa.n.01	10	sofa	sofa	18	290	sofa	18	290	sofa	18	290
1538	1539	wall soap shelf	wall soap shelf	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1539	1540	ceiling inset for fan	ceiling inset for fan	1	74.0	40.0	7.0	fan	otherprop	Objects							40	misc		0	0	fan	43	85	fan	43	85
1540	1541	beanbag chair	beanbag chair	1	5.0	5.0	4.0	chair	chair	Chair	chair	chair	chair	3001627.0	n03001627	chair.n.01	3	chair	chair	7	1947	chair	7	1947	chair	7	1947
1541	1542	door bottom rail	door bottom rail	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1542	1543	sowing machine	sowing machine	1	220.0	40.0	7.0	machine	otherprop	Objects							40	misc		0	0		0	0		0	0
1543	1544	couch chair	sofa chair	1	5.0	5.0	4.0	chair	chair	Chair	chair	chair	chair	3001627.0	n03001627	chair.n.01	3	chair	chair	7	1947	chair	7	1947	chair	7	1947
1544	1545	tabletop trinket	tabletop trinket	1	844.0	40.0	7.0	trinket	otherprop	Objects							40	misc		0	0		0	0	trinket	157	5
1545	1546	ceilling	ceiling	3	4.0	22.0	3.0	ceiling	ceiling	Ceiling					n02990373	ceiling.n.01	17	ceiling	ceiling	3	2363	ceiling	3	2363	ceiling	3	2363
1546	1547	flowerstand	flower stand	1	50.0	39.0	6.0	stand	otherfurniture	Furniture							40	misc		0	0	stand	55	62	stand	55	62
1547	1548	wall stand	wall stand	1	295.0	38.0	7.0	wall stand	otherstructure	Objects							40	misc		0	0		0	0		0	0
1548	1549	shower cabin	shower cabin	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1549	1550	shower-bath cabinet	shower-bath cabinet	1	3.0	3.0	6.0	cabinet	cabinet	Furniture			cabinet	2933112.0	n02933112	cabinet.n.01	7	cabinet	cabinet	10	785	cabinet	10	785	cabinet	10	785
1550	1551	teddy bear	stuffed animal	1	177.0	40.0	7.0	stuffed animal	otherprop	Objects					n04399382	teddy.n.01	39	objects		0	0		0	0	stuffed animal	134	8
1551	1552	foor lamp	floor lamp	1	144.0	35.0	7.0	lamp	lamp	Objects	lamp		lamp	3636649.0	n03367059	floor_lamp.n.01	28	lighting	lamp	9	967	lamp	9	967	lamp	9	967
1552	1553	water fountain	water fountain	1	339.0	38.0	7.0	water fountain	otherstructure	Objects					n03241335	drinking_fountain.n.01	40	misc		0	0		0	0		0	0
1553	1554	elephant sculpture	elephant sculpture	1	294.0	40.0	7.0	sculpture	otherprop	Objects							40	misc		0	0	sculpture	45	78	sculpture	45	78
1554	1555	grate	grate	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1555	1556	chicken	chicken	1		40.0	7.0		otherprop	Objects					n01791625	chicken.n.02	39	objects		0	0		0	0		0	0
1556	1557	bathroom fan	bathroom fan	1	74.0	40.0	7.0	fan	otherprop	Objects					n03320046	fan.n.01	39	objects		0	0	fan	43	85	fan	43	85
1557	1558	roomba	roomba	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1558	1559	planter	pot	1	16.0	40.0	7.0	pot	otherprop	Objects					n03991062	pot.n.04	39	objects	pot	28	185	pot	28	185	pot	28	185
1559	1560	controls	control	1		40.0	7.0		otherprop	Objects					n03096960	control.n.09	39	objects		0	0		0	0		0	0
1560	1561	nightstand / other room	nightstand /otherroom	1	158.0	32.0	6.0	night stand	night stand	Furniture	night_stand	night_stand			n03015254	chest_of_drawers.n.01	13	chest_of_drawers	night stand	20	275	night stand	20	275	night stand	20	275
1561	1562	worktop	worktop	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1562	1563	steps wall	steps wall	1	21.0	1.0	12.0	wall	wall	Wall							40	misc	wall	1	7667	wall	1	7667	wall	1	7667
1563	1564	door fireplace wall	door	1	28.0	8.0	12.0	door	door	Wall	door				n03221720	door.n.01	4	door	door	2	2544	door	2	2544	door	2	2544
1564	1565	floor / upstairs room	floor /otherroom	1	11.0	2.0	5.0	floor	floor	Floor					n03365592	floor.n.01	2	floor	floor	4	2252	floor	4	2252	floor	4	2252
1565	1566	oven and stove	oven and stove	1	242.0	38.0	7.0	stove	otherstructure	Objects			stove	4330267.0			40	misc		0	0	stove	65	44	stove	65	44
1566	1567	chest drawer	chest drawer	1	174.0	39.0	6.0	drawer	otherfurniture	Furniture							40	misc		0	0	drawer	56	60	drawer	56	60
1567	1568	door outside	door /outside	1	28.0	8.0	12.0	door	door	Wall	door				n03221720	door.n.01	4	door	door	2	2544	door	2	2544	door	2	2544
1568	1569	fireplace \other room	fireplace /otherroom	1	372.0	38.0	7.0	fireplace	otherstructure	Objects					n03346455	fireplace.n.01	27	fireplace	fireplace	35	128	fireplace	35	128	fireplace	35	128
1569	1570	hammock	hammock	1	157.0	4.0	1.0	bed	bed	Bed	bed	bed	bed	2818832.0	n03482252	hammock.n.02	11	bed	bed	19	270	bed	19	270	bed	19	270
1570	1571	dartboard	dartboard	1	408.0	38.0	7.0	board	otherstructure	Objects					n03162940	dartboard.n.01	39	objects		0	0		0	0	board	110	15
1571	1572	fireplace brush	fireplace brush	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1572	1573	drum	drum	1	145.0	40.0	7.0	drum	otherprop	Objects					n03249569	drum.n.01	39	objects		0	0		0	0	drum	140	7
1573	1574	rotunda ceiling	ceiling	1	4.0	22.0	3.0	ceiling	ceiling	Ceiling					n02990373	ceiling.n.01	17	ceiling	ceiling	3	2363	ceiling	3	2363	ceiling	3	2363
1574	1575	ceiling light fixture connection	ceiling light fixture connection	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1575	1576	stair fencing	banister	1	453.0	38.0	7.0	banister	otherstructure	Objects					n02788148	bannister.n.02	30	railing	banister	23	241	banister	23	241	banister	23	241
1576	1577	piano stool	piano stool	1	150.0	40.0	7.0	stool	otherprop	Objects	stool				n03801880	music_stool.n.01	19	stool	stool	25	232	stool	25	232	stool	25	232
1577	1578	swing door	swing door	1	28.0	8.0	12.0	door	door	Wall	door				n04371979	swing_door.n.01	4	door	door	2	2544	door	2	2544	door	2	2544
1578	1579	bathtub utencils	bathtub utensil	1	267.0	40.0	7.0	utensil	otherprop	Objects							40	misc		0	0		0	0	utensil	132	8
1579	1580	access area	access area	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1580	1581	exercise mat roll	exercise mat roll	1		40.0	7.0		otherprop	Objects							40	misc		0	0		0	0		0	0
1581	1582	ceiling  duct	ceiling duct	1	4.0	22.0	3.0	ceiling	ceiling	Ceiling					n02990373	ceiling.n.01	17	ceiling	ceiling	3	2363	ceiling	3	2363	ceiling	3	2363
